ID,Metadata,NBT Tag Compound,Display Name,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_invisibility""}",Lingering Potion of Invisibility,
minecraft:lingering_potion,0,"{Potion:""minecraft:leaping""}",Lingering Potion of Leaping,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_leaping""}",Lingering Potion of Leaping,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_leaping""}",Lingering Potion of Leaping,
minecraft:lingering_potion,0,"{Potion:""minecraft:fire_resistance""}",Lingering Potion of Fire Resistance,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_fire_resistance""}",Lingering Potion of Fire Resistance,
minecraft:lingering_potion,0,"{Potion:""minecraft:swiftness""}",Lingering Potion of Swiftness,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_swiftness""}",Lingering Potion of Swiftness,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_swiftness""}",Lingering Potion of Swiftness,
minecraft:lingering_potion,0,"{Potion:""minecraft:slowness""}",Lingering Potion of Slowness,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_slowness""}",Lingering Potion of Slowness,
minecraft:lingering_potion,0,"{Potion:""minecraft:water_breathing""}",Lingering Potion of Water Breathing,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_water_breathing""}",Lingering Potion of Water Breathing,
minecraft:lingering_potion,0,"{Potion:""minecraft:healing""}",Lingering Potion of Healing,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_healing""}",Lingering Potion of Healing,
minecraft:lingering_potion,0,"{Potion:""minecraft:harming""}",Lingering Potion of Harming,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_harming""}",Lingering Potion of Harming,
minecraft:lingering_potion,0,"{Potion:""minecraft:poison""}",Lingering Potion of Poison,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_poison""}",Lingering Potion of Poison,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_poison""}",Lingering Potion of Poison,
minecraft:lingering_potion,0,"{Potion:""minecraft:regeneration""}",Lingering Potion of Regeneration,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_regeneration""}",Lingering Potion of Regeneration,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_regeneration""}",Lingering Potion of Regeneration,
minecraft:lingering_potion,0,"{Potion:""minecraft:strength""}",Lingering Potion of Strength,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_strength""}",Lingering Potion of Strength,
minecraft:lingering_potion,0,"{Potion:""minecraft:strong_strength""}",Lingering Potion of Strength,
minecraft:lingering_potion,0,"{Potion:""minecraft:weakness""}",Lingering Potion of Weakness,
minecraft:lingering_potion,0,"{Potion:""minecraft:long_weakness""}",Lingering Potion of Weakness,
minecraft:lingering_potion,0,"{Potion:""minecraft:luck""}",Lingering Potion of Luck,
minecraft:lit_pumpkin,0,,Jack o'Lantern,
minecraft:log,0,,Oak Wood,
minecraft:log,1,,Spruce Wood,
minecraft:log,2,,Birch Wood,
minecraft:log,3,,Jungle Wood,
minecraft:log2,0,,Acacia Wood,
minecraft:log2,1,,Dark Oak Wood,
minecraft:magenta_glazed_terracotta,0,,Magenta Glazed Terracotta,
minecraft:magenta_shulker_box,0,,Magenta Shulker Box,
minecraft:magma,0,,Magma Block,
minecraft:magma_cream,0,,Magma Cream,
minecraft:map,0,,Empty Map,
minecraft:melon,0,,Melon,
minecraft:melon_block,0,,Melon,
minecraft:melon_seeds,0,,Melon Seeds,
minecraft:milk_bucket,0,,Milk,
minecraft:minecart,0,,Minecart,
minecraft:monster_egg,0,,Stone Monster Egg,
minecraft:monster_egg,1,,Cobblestone Monster Egg,
minecraft:monster_egg,2,,Stone Brick Monster Egg,
minecraft:monster_egg,3,,Mossy Stone Brick Monster Egg,
minecraft:monster_egg,4,,Cracked Stone Brick Monster Egg,
minecraft:monster_egg,5,,Chiseled Stone Brick Monster Egg,
minecraft:mossy_cobblestone,0,,Moss Stone,
minecraft:mushroom_stew,0,,Mushroom Stew,
minecraft:mutton,0,,Raw Mutton,
minecraft:mycelium,0,,Mycelium,
minecraft:name_tag,0,,Name Tag,
minecraft:nether_brick,0,,Nether Brick,
minecraft:nether_brick_fence,0,,Nether Brick Fence,
minecraft:nether_brick_stairs,0,,Nether Brick Stairs,
minecraft:nether_star,0,,Nether Star,
minecraft:nether_wart,0,,Nether Wart,
minecraft:nether_wart_block,0,,Nether Wart Block,
minecraft:netherbrick,0,,Nether Brick,
minecraft:netherrack,0,,Netherrack,
minecraft:noteblock,0,,Note Block,
minecraft:oak_stairs,0,,Oak Wood Stairs,
minecraft:observer,0,,Observer,
minecraft:obsidian,0,,Obsidian,
minecraft:orange_glazed_terracotta,0,,Orange Glazed Terracotta,
minecraft:orange_shulker_box,0,,Orange Shulker Box,
minecraft:packed_ice,0,,Packed Ice,
minecraft:painting,0,,Painting,
minecraft:paper,0,,Paper,
minecraft:pink_glazed_terracotta,0,,Pink Glazed Terracotta,
minecraft:pink_shulker_box,0,,Pink Shulker Box,
minecraft:piston,0,,Piston,
minecraft:planks,0,,Oak Wood Planks,
minecraft:planks,1,,Spruce Wood Planks,
minecraft:planks,2,,Birch Wood Planks,
minecraft:planks,3,,Jungle Wood Planks,
minecraft:planks,4,,Acacia Wood Planks,
minecraft:planks,5,,Dark Oak Wood Planks,
minecraft:poisonous_potato,0,,Poisonous Potato,
minecraft:porkchop,0,,Raw Porkchop,
minecraft:potato,0,,Potato,
minecraft:potion,0,"{Potion:""minecraft:water""}",Water Bottle,
minecraft:potion,0,"{Potion:""minecraft:mundane""}",Mundane Potion,
minecraft:potion,0,"{Potion:""minecraft:thick""}",Thick Potion,
minecraft:potion,0,"{Potion:""minecraft:awkward""}",Awkward Potion,
minecraft:potion,0,"{Potion:""minecraft:night_vision""}",Potion of Night Vision,
minecraft:potion,0,"{Potion:""minecraft:long_night_vision""}",Potion of Night Vision,
minecraft:potion,0,"{Potion:""minecraft:invisibility""}",Potion of Invisibility,
minecraft:potion,0,"{Potion:""minecraft:long_invisibility""}",Potion of Invisibility,
minecraft:potion,0,"{Potion:""minecraft:leaping""}",Potion of Leaping,
minecraft:potion,0,"{Potion:""minecraft:long_leaping""}",Potion of Leaping,
minecraft:potion,0,"{Potion:""minecraft:strong_leaping""}",Potion of Leaping,
minecraft:potion,0,"{Potion:""minecraft:fire_resistance""}",Potion of Fire Resistance,
minecraft:potion,0,"{Potion:""minecraft:long_fire_resistance""}",Potion of Fire Resistance,
minecraft:potion,0,"{Potion:""minecraft:swiftness""}",Potion of Swiftness,
minecraft:potion,0,"{Potion:""minecraft:long_swiftness""}",Potion of Swiftness,
minecraft:potion,0,"{Potion:""minecraft:strong_swiftness""}",Potion of Swiftness,
minecraft:potion,0,"{Potion:""minecraft:slowness""}",Potion of Slowness,
minecraft:potion,0,"{Potion:""minecraft:long_slowness""}",Potion of Slowness,
minecraft:potion,0,"{Potion:""minecraft:water_breathing""}",Potion of Water Breathing,
minecraft:potion,0,"{Potion:""minecraft:long_water_breathing""}",Potion of Water Breathing,
minecraft:potion,0,"{Potion:""minecraft:healing""}",Potion of Healing,
minecraft:potion,0,"{Potion:""minecraft:strong_healing""}",Potion of Healing,
minecraft:potion,0,"{Potion:""minecraft:harming""}",Potion of Harming,
minecraft:potion,0,"{Potion:""minecraft:strong_harming""}",Potion of Harming,
minecraft:potion,0,"{Potion:""minecraft:poison""}",Potion of Poison,
minecraft:potion,0,"{Potion:""minecraft:long_poison""}",Potion of Poison,
minecraft:potion,0,"{Potion:""minecraft:strong_poison""}",Potion of Poison,
minecraft:potion,0,"{Potion:""minecraft:regeneration""}",Potion of Regeneration,
minecraft:potion,0,"{Potion:""minecraft:long_regeneration""}",Potion of Regeneration,
minecraft:potion,0,"{Potion:""minecraft:strong_regeneration""}",Potion of Regeneration,
minecraft:potion,0,"{Potion:""minecraft:strength""}",Potion of Strength,
minecraft:potion,0,"{Potion:""minecraft:long_strength""}",Potion of Strength,
minecraft:potion,0,"{Potion:""minecraft:strong_strength""}",Potion of Strength,
minecraft:potion,0,"{Potion:""minecraft:weakness""}",Potion of Weakness,
minecraft:potion,0,"{Potion:""minecraft:long_weakness""}",Potion of Weakness,
minecraft:potion,0,"{Potion:""minecraft:luck""}",Potion of Luck,
minecraft:prismarine,0,,Prismarine,
minecraft:prismarine,1,,Prismarine Bricks,
minecraft:prismarine,2,,Dark Prismarine,
minecraft:prismarine_crystals,0,,Prismarine Crystals,
minecraft:prismarine_shard,0,,Prismarine Shard,
minecraft:pumpkin,0,,Pumpkin,
minecraft:pumpkin_pie,0,,Pumpkin Pie,
minecraft:pumpkin_seeds,0,,Pumpkin Seeds,
minecraft:purple_glazed_terracotta,0,,Purple Glazed Terracotta,
minecraft:purple_shulker_box,0,,Purple Shulker Box,
minecraft:purpur_block,0,,Purpur Block,
minecraft:purpur_pillar,0,,Purpur Pillar,
minecraft:purpur_slab,0,,Purpur Slab,
minecraft:purpur_stairs,0,,Purpur Stairs,
minecraft:quartz,0,,Nether Quartz,
minecraft:quartz_block,0,,Block of Quartz,
minecraft:quartz_block,1,,Chiseled Quartz Block,
minecraft:quartz_block,2,,Pillar Quartz Block,
minecraft:quartz_ore,0,,Nether Quartz Ore,
minecraft:quartz_stairs,0,,Quartz Stairs,
minecraft:rabbit,0,,Raw Rabbit,
minecraft:rabbit_foot,0,,Rabbit's Foot,
minecraft:rabbit_hide,0,,Rabbit Hide,
minecraft:rabbit_stew,0,,Rabbit Stew,
minecraft:rail,0,,Rail,
minecraft:record_11,0,,Music Disc,
minecraft:record_13,0,,Music Disc,
minecraft:record_blocks,0,,Music Disc,
minecraft:record_cat,0,,Music Disc,
minecraft:record_chirp,0,,Music Disc,
minecraft:record_far,0,,Music Disc,
minecraft:record_mall,0,,Music Disc,
minecraft:record_mellohi,0,,Music Disc,
minecraft:record_stal,0,,Music Disc,
minecraft:record_strad,0,,Music Disc,
minecraft:record_wait,0,,Music Disc,
minecraft:record_ward,0,,Music Disc,
minecraft:red_flower,0,,Poppy,
minecraft:red_flower,1,,Blue Orchid,
minecraft:red_flower,2,,Allium,
minecraft:red_flower,3,,Azure Bluet,
minecraft:red_flower,4,,Red Tulip,
minecraft:red_flower,5,,Orange Tulip,
minecraft:red_flower,6,,White Tulip,
minecraft:red_flower,7,,Pink Tulip,
minecraft:red_flower,8,,Oxeye Daisy,
minecraft:red_glazed_terracotta,0,,Red Glazed Terracotta,
minecraft:red_mushroom,0,,Mushroom,
minecraft:red_nether_brick,0,,Red Nether Brick,
minecraft:red_sandstone,0,,Red Sandstone,
minecraft:red_sandstone,1,,Chiseled Red Sandstone,
minecraft:red_sandstone,2,,Smooth Red Sandstone,
minecraft:red_sandstone_stairs,0,,Red Sandstone Stairs,
minecraft:red_shulker_box,0,,Red Shulker Box,
minecraft:redstone,0,,Redstone,
minecraft:redstone_block,0,,Block of Redstone,
minecraft:redstone_lamp,0,,Redstone Lamp,
minecraft:redstone_ore,0,,Redstone Ore,
minecraft:redstone_torch,0,,Redstone Torch,
minecraft:reeds,0,,Sugar Canes,
minecraft:repeater,0,,Redstone Repeater,
minecraft:rotten_flesh,0,,Rotten Flesh,
minecraft:saddle,0,,Saddle,
minecraft:sand,0,,Sand,
minecraft:sand,1,,Red Sand,
minecraft:sandstone,0,,Sandstone,
minecraft:sandstone,1,,Chiseled Sandstone,
minecraft:sandstone,2,,Smooth Sandstone,
minecraft:sandstone_stairs,0,,Sandstone Stairs,
minecraft:sapling,0,,Oak Sapling,
minecraft:sapling,1,,Spruce Sapling,
minecraft:sapling,2,,Birch Sapling,
minecraft:sapling,3,,Jungle Sapling,
minecraft:sapling,4,,Acacia Sapling,
minecraft:sapling,5,,Dark Oak Sapling,
minecraft:sea_lantern,0,,Sea Lantern,
minecraft:shears,0,,Shears,
minecraft:shield,0,,Shield,
minecraft:shulker_shell,0,,Shulker Shell,
minecraft:sign,0,,Sign,
minecraft:silver_glazed_terracotta,0,,Light Gray Glazed Terracotta,
minecraft:silver_shulker_box,0,,Light Gray Shulker Box,
minecraft:skull,0,,Skeleton Skull,
minecraft:skull,1,,Wither Skeleton Skull,
minecraft:skull,2,,Zombie Head,
minecraft:skull,3,,Head,
minecraft:skull,4,,Creeper Head,
minecraft:skull,5,,Dragon Head,
minecraft:slime,0,,Slime Block,
minecraft:slime_ball,0,,Slimeball,
minecraft:snow,0,,Snow,
minecraft:snow_layer,0,,Snow,
minecraft:snowball,0,,Snowball,
minecraft:soul_sand,0,,Soul Sand,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:bat""}}",Spawn Bat,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:blaze""}}",Spawn Blaze,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:cave_spider""}}",Spawn Cave Spider,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:chicken""}}",Spawn Chicken,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:cow""}}",Spawn Cow,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:creeper""}}",Spawn Creeper,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:donkey""}}",Spawn Donkey,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:elder_guardian""}}",Spawn Elder Guardian,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:enderman""}}",Spawn Enderman,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:endermite""}}",Spawn Endermite,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:evocation_illager""}}",Spawn Evoker,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:ghast""}}",Spawn Ghast,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:guardian""}}",Spawn Guardian,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:horse""}}",Spawn Horse,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:husk""}}",Spawn Husk,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:llama""}}",Spawn Llama,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:magma_cube""}}",Spawn Magma Cube,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:mooshroom""}}",Spawn Mooshroom,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:mule""}}",Spawn Mule,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:ocelot""}}",Spawn Ocelot,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:parrot""}}",Spawn Parrot,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:pig""}}",Spawn Pig,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:polar_bear""}}",Spawn Polar Bear,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:rabbit""}}",Spawn Rabbit,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:sheep""}}",Spawn Sheep,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:shulker""}}",Spawn Shulker,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:silverfish""}}",Spawn Silverfish,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:skeleton""}}",Spawn Skeleton,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:skeleton_horse""}}",Spawn Skeleton Horse,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:slime""}}",Spawn Slime,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:spider""}}",Spawn Spider,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:squid""}}",Spawn Squid,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:stray""}}",Spawn Stray,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:vex""}}",Spawn Vex,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:villager""}}",Spawn Villager,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:vindication_illager""}}",Spawn Vindicator,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:witch""}}",Spawn Witch,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:wither_skeleton""}}",Spawn Wither Skeleton,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:wolf""}}",Spawn Wolf,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:zombie""}}",Spawn Zombie,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:zombie_horse""}}",Spawn Zombie Horse,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:zombie_pigman""}}",Spawn Zombie Pigman,
minecraft:spawn_egg,0,"{EntityTag:{id:""minecraft:zombie_villager""}}",Spawn Zombie Villager,
minecraft:spawn_egg,0,"{EntityTag:{id:""ebwizardry:wizard""}}",Spawn Wizard,
minecraft:spawn_egg,0,"{EntityTag:{id:""ebwizardry:evil_wizard""}}",Spawn Wizard,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:wild_boar""}}",Spawn Wild Boar,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:bighorn_sheep""}}",Spawn Bighorn Sheep,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:deer""}}",Spawn Wild Deer,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:redcap""}}",Spawn Redcap Goblin,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:swarm_spider""}}",Spawn Swarm Spider,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:naga""}}",Spawn Naga,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:skeleton_druid""}}",Spawn Skeleton Druid,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:hostile_wolf""}}",Spawn Hostile Wolf,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:wraith""}}",Spawn Twilight Wraith,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:hedge_spider""}}",Spawn Hedge Spider,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:hydra""}}",Spawn Hydra,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:lich""}}",Spawn Twilight Lich,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:penguin""}}",Spawn Penguin,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:tiny_bird""}}",Spawn Tiny Bird,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:squirrel""}}",Spawn Forest Squirrel,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:bunny""}}",Spawn Dwarf Rabbit,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:raven""}}",Spawn Forest Raven,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:quest_ram""}}",Spawn Questing Ram,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:kobold""}}",Spawn Kobold,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:mosquito_swarm""}}",Spawn Mosquito Swarm,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:death_tome""}}",Spawn Death Tome,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:minotaur""}}",Spawn Minotaur,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:minoshroom""}}",Spawn Minoshroom,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:fire_beetle""}}",Spawn Fire Beetle,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:slime_beetle""}}",Spawn Slime Beetle,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:pinch_beetle""}}",Spawn Pinch Beetle,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:maze_slime""}}",Spawn Maze Slime,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:redcap_sapper""}}",Spawn Redcap Sapper,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:mist_wolf""}}",Spawn Mist Wolf,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:king_spider""}}",Spawn King Spider,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:firefly""}}",Spawn Firefly,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:mini_ghast""}}",Spawn Carminite Ghastling,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:tower_ghast""}}",Spawn Carminite Ghastguard,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:tower_golem""}}",Spawn Carminite Golem,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:tower_termite""}}",Spawn Towerwood Borer,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:tower_broodling""}}",Spawn Carminite Broodling,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:ur_ghast""}}",Spawn Ur-Ghast,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:blockchain_goblin""}}",Spawn Block and Chain Goblin,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:goblin_knight_lower""}}",Spawn Lower Goblin Knight,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:helmet_crab""}}",Spawn Helmet Crab,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:knight_phantom""}}",Spawn Knight Phantom,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:yeti""}}",Spawn Yeti,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:yeti_alpha""}}",Spawn Alpha Yeti,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:winter_wolf""}}",Spawn Winter Wolf,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:snow_guardian""}}",Spawn Snow Guardian,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:stable_ice_core""}}",Spawn Stable Ice Core,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:unstable_ice_core""}}",Spawn Unstable Ice Core,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:snow_queen""}}",Spawn Snow Queen,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:troll""}}",Spawn Cave Troll,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:giant_miner""}}",Spawn Giant Miner,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:armored_giant""}}",Spawn Armored Giant,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:ice_crystal""}}",Spawn Ice Crystal,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:harbinger_cube""}}",Spawn entity.twilightforest.harbinger_cube.name,
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:adherent""}}",Spawn Adherent [NYI],
minecraft:spawn_egg,0,"{EntityTag:{id:""twilightforest:roving_cube""}}",Spawn entity.twilightforest.roving_cube.name,
minecraft:speckled_melon,0,,Glistering Melon,
minecraft:spectral_arrow,0,,Spectral Arrow,
minecraft:spider_eye,0,,Spider Eye,
minecraft:splash_potion,0,"{Potion:""minecraft:water""}",Splash Water Bottle,
minecraft:splash_potion,0,"{Potion:""minecraft:mundane""}",Mundane Splash Potion,
minecraft:splash_potion,0,"{Potion:""minecraft:thick""}",Thick Splash Potion,
minecraft:splash_potion,0,"{Potion:""minecraft:awkward""}",Awkward Splash Potion,
minecraft:splash_potion,0,"{Potion:""minecraft:night_vision""}",Splash Potion of Night Vision,
minecraft:splash_potion,0,"{Potion:""minecraft:long_night_vision""}",Splash Potion of Night Vision,
minecraft:splash_potion,0,"{Potion:""minecraft:invisibility""}",Splash Potion of Invisibility,
minecraft:splash_potion,0,"{Potion:""minecraft:long_invisibility""}",Splash Potion of Invisibility,
minecraft:splash_potion,0,"{Potion:""minecraft:leaping""}",Splash Potion of Leaping,
minecraft:splash_potion,0,"{Potion:""minecraft:long_leaping""}",Splash Potion of Leaping,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_leaping""}",Splash Potion of Leaping,
minecraft:splash_potion,0,"{Potion:""minecraft:fire_resistance""}",Splash Potion of Fire Resistance,
minecraft:splash_potion,0,"{Potion:""minecraft:long_fire_resistance""}",Splash Potion of Fire Resistance,
minecraft:splash_potion,0,"{Potion:""minecraft:swiftness""}",Splash Potion of Swiftness,
minecraft:splash_potion,0,"{Potion:""minecraft:long_swiftness""}",Splash Potion of Swiftness,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_swiftness""}",Splash Potion of Swiftness,
minecraft:splash_potion,0,"{Potion:""minecraft:slowness""}",Splash Potion of Slowness,
minecraft:splash_potion,0,"{Potion:""minecraft:long_slowness""}",Splash Potion of Slowness,
minecraft:splash_potion,0,"{Potion:""minecraft:water_breathing""}",Splash Potion of Water Breathing,
minecraft:splash_potion,0,"{Potion:""minecraft:long_water_breathing""}",Splash Potion of Water Breathing,
minecraft:splash_potion,0,"{Potion:""minecraft:healing""}",Splash Potion of Healing,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_healing""}",Splash Potion of Healing,
minecraft:splash_potion,0,"{Potion:""minecraft:harming""}",Splash Potion of Harming,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_harming""}",Splash Potion of Harming,
minecraft:splash_potion,0,"{Potion:""minecraft:poison""}",Splash Potion of Poison,
minecraft:splash_potion,0,"{Potion:""minecraft:long_poison""}",Splash Potion of Poison,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_poison""}",Splash Potion of Poison,
minecraft:splash_potion,0,"{Potion:""minecraft:regeneration""}",Splash Potion of Regeneration,
minecraft:splash_potion,0,"{Potion:""minecraft:long_regeneration""}",Splash Potion of Regeneration,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_regeneration""}",Splash Potion of Regeneration,
minecraft:splash_potion,0,"{Potion:""minecraft:strength""}",Splash Potion of Strength,
minecraft:splash_potion,0,"{Potion:""minecraft:long_strength""}",Splash Potion of Strength,
minecraft:splash_potion,0,"{Potion:""minecraft:strong_strength""}",Splash Potion of Strength,
minecraft:splash_potion,0,"{Potion:""minecraft:weakness""}",Splash Potion of Weakness,
minecraft:splash_potion,0,"{Potion:""minecraft:long_weakness""}",Splash Potion of Weakness,
minecraft:splash_potion,0,"{Potion:""minecraft:luck""}",Splash Potion of Luck,
minecraft:sponge,0,,Sponge,
minecraft:sponge,1,,Wet Sponge,
minecraft:spruce_boat,0,,Spruce Boat,
minecraft:spruce_door,0,,Spruce Door,
minecraft:spruce_fence,0,,Spruce Fence,
minecraft:spruce_fence_gate,0,,Spruce Fence Gate,
minecraft:spruce_stairs,0,,Spruce Wood Stairs,
minecraft:stained_glass,0,,White Stained Glass,
minecraft:stained_glass,1,,Orange Stained Glass,
minecraft:stained_glass,2,,Magenta Stained Glass,
minecraft:stained_glass,3,,Light Blue Stained Glass,
minecraft:stained_glass,4,,Yellow Stained Glass,
minecraft:stained_glass,5,,Lime Stained Glass,
minecraft:stained_glass,6,,Pink Stained Glass,
minecraft:stained_glass,7,,Gray Stained Glass,
minecraft:stained_glass,8,,Light Gray Stained Glass,
minecraft:stained_glass,9,,Cyan Stained Glass,
minecraft:stained_glass,10,,Purple Stained Glass,
minecraft:stained_glass,11,,Blue Stained Glass,
minecraft:stained_glass,12,,Brown Stained Glass,
minecraft:stained_glass,13,,Green Stained Glass,
minecraft:stained_glass,14,,Red Stained Glass,
minecraft:stained_glass,15,,Black Stained Glass,
minecraft:stained_glass_pane,0,,White Stained Glass Pane,
minecraft:stained_glass_pane,1,,Orange Stained Glass Pane,
minecraft:stained_glass_pane,2,,Magenta Stained Glass Pane,
minecraft:stained_glass_pane,3,,Light Blue Stained Glass Pane,
minecraft:stained_glass_pane,4,,Yellow Stained Glass Pane,
minecraft:stained_glass_pane,5,,Lime Stained Glass Pane,
minecraft:stained_glass_pane,6,,Pink Stained Glass Pane,
